id,x,y,width,height,metadata,group1,group2
Standard_Land_8638,3876.86377,1107.363648,2.4997668,2.5036781,matrix(0.6258247 -0.7799637 0.7799637 0.6258247 586.4143066 3439.604248),Entertainment_District_Standard,Standard_Land
Standard_Land_8639,3882.713867,1112.055054,2.5010931,2.5004287,matrix(0.6254851 -0.7802361 0.7802361 0.6254851 585.9614258 3447.3586426),Entertainment_District_Standard,Standard_Land
Standard_Land_8640,3880.763428,1110.491699,2.5007029,2.4997265,matrix(0.6253143 -0.780373 0.780373 0.6253143 586.9619141 3445.9724121),Entertainment_District_Standard,Standard_Land
Standard_Land_8641,3873.71875,1114.313232,2.4991593,2.4986115,matrix(0.6081188 -0.7938461 0.7938461 0.6081188 632.9424438 3513.2963867),Entertainment_District_Standard,Standard_Land
Standard_Land_8642,3871.733398,1112.789795,2.4996619,2.5031655,matrix(0.6085078 -0.7935479 0.7935479 0.6085078 632.1974487 3509.5361328),Entertainment_District_Standard,Standard_Land
Standard_Land_8643,3877.686035,1117.352905,2.4999528,2.4993446,matrix(0.6079594 -0.7939681 0.7939681 0.6079594 632.5657349 3518.2893066),Entertainment_District_Standard,Standard_Land
Standard_Land_8644,3875.701172,1115.832398,2.5002568,2.5003498,matrix(0.6082115 -0.793775 0.793775 0.6082115 632.2327271 3515.0871582),Entertainment_District_Standard,Standard_Land
Standard_Land_8645,3950.144043,1188.998657,2.4999061,2.5000825,matrix(0.5242157 -0.8515855 0.8515855 0.5242157 866.4127197 3931.2514648),Entertainment_District_Standard,Standard_Land
Standard_Land_8646,3948.014648,1187.685913,2.4998634,2.5019565,matrix(0.5247618 -0.8512491 0.8512491 0.5247618 864.7600708 3926.8364258),Entertainment_District_Standard,Standard_Land
Standard_Land_8647,3954.399658,1191.620239,2.5008259,2.5004818,matrix(0.5242157 -0.8515855 0.8515855 0.5242157 866.2050171 3936.123291),Entertainment_District_Standard,Standard_Land
Standard_Land_8648,3952.270752,1190.308716,2.5004494,2.5007117,matrix(0.5245057 -0.8514069 0.8514069 0.5245057 865.375 3932.6347656),Entertainment_District_Standard,Standard_Land
Standard_Land_8649,3925.562744,1174.891357,2.5006998,2.501076,matrix(0.493168 -0.8699341 0.8699341 0.493168 967.0686035 4012.1748047),Entertainment_District_Standard,Standard_Land
Standard_Land_8650,3923.386719,1173.65625,2.5004532,2.5024977,matrix(0.4935606 -0.8697114 0.8697114 0.4935606 965.7603149 4008.3208008),Entertainment_District_Standard,Standard_Land
Standard_Land_8651,3929.908447,1177.35791,2.5015447,2.5019026,matrix(0.492822 -0.8701301 0.8701301 0.492822 968.2542725 4018.3845215),Entertainment_District_Standard,Standard_Land
Standard_Land_8652,3927.734131,1176.126099,2.5008631,2.4983222,matrix(0.4938175 -0.8695656 0.8695656 0.4938175 964.9783325 4012.4765625),Entertainment_District_Standard,Standard_Land
Standard_Land_8653,3939.021484,1182.628418,2.5011363,2.5003753,matrix(0.5502975 -0.8349686 0.8349686 0.5502975 783.4486694 3822.3967285),Entertainment_District_Standard,Standard_Land
Standard_Land_8654,3936.93335,1181.250732,2.5012033,2.5020313,matrix(0.5506546 -0.8347332 0.8347332 0.5506546 782.5313721 3818.6845703),Entertainment_District_Standard,Standard_Land
Standard_Land_8655,3902.433838,1149.420654,2.4996963,2.5006375,matrix(0.0855248 -0.996336 0.996336 0.0855248 2423.3666992 4941.640625),Entertainment_District_Standard,Standard_Land
Standard_Land_8656,3902.649902,1146.930664,2.4989722,2.5006375,matrix(0.0871615 -0.9961942 0.9961942 0.0871615 2419.8183594 4937.1459961),Entertainment_District_Standard,Standard_Land
Standard_Land_8657,3895.895264,1142.977783,2.4996188,2.4996326,matrix(0.9981399 -0.0609661 0.0609661 0.9981399 -62.5097656 239.722168),Entertainment_District_Standard,Standard_Land
Standard_Land_8658,3895.745361,1140.481201,2.4995987,2.5010669,matrix(0.99826 -0.0589657 0.0589657 0.99826 -60.5423126 231.7758026),Entertainment_District_Standard,Standard_Land
Standard_Land_8659,3901.989014,1136.416992,2.5008826,2.501369,matrix(0.9719944 -0.2350039 0.2350039 0.9719944 -158.0438995 949.1375732),Entertainment_District_Standard,Standard_Land
Standard_Land_8660,3901.40332,1133.986939,2.5006487,2.4996765,matrix(0.9722971 -0.2337484 0.2337484 0.9722971 -157.2450409 943.6881714),Entertainment_District_Standard,Standard_Land
Standard_Land_8661,3919.571045,1190.903931,2.4985094,2.5008154,matrix(0.4880805 -0.8727986 0.8727986 0.4880805 966.633667 4032.3735352),Entertainment_District_Standard,Standard_Land
Standard_Land_8662,3921.755371,1192.120239,2.4995492,2.5008094,matrix(0.4873307 -0.8732175 0.8732175 0.4873307 969.1322632 4037.4411621),Entertainment_District_Standard,Standard_Land
Standard_Land_8663,3917.388672,1189.684937,2.4982584,2.5005703,matrix(0.4862444 -0.8738229 0.8738229 0.4862444 972.5558472 4036.0449219),Entertainment_District_Standard,Standard_Land
Standard_Land_8664,3929.878418,1196.963257,2.497453,2.5012085,matrix(0.487484 -0.8731319 0.8731319 0.487484 968.5668945 4046.496582),Entertainment_District_Standard,Standard_Land
Standard_Land_8665,3932.063721,1198.179443,2.4989135,2.5017855,matrix(0.487484 -0.8731319 0.8731319 0.487484 968.6251221 4049.0285645),Entertainment_District_Standard,Standard_Land
Standard_Land_8666,3927.696533,1195.745728,2.4977956,2.4982655,matrix(0.486618 -0.8736149 0.8736149 0.486618 971.3375854 4046.901123),Entertainment_District_Standard,Standard_Land
Standard_Land_8667,4531.645996,1044.972778,2.498718,2.5000138,matrix(0.9999138 -0.0131294 0.0131294 0.9999138 -13.345541 59.604248),Entertainment_District_Standard,Standard_Land
Standard_Land_8668,4529.142578,1045.005249,2.503607,2.5002139,matrix(0.9999173 -0.0128589 0.0128589 0.9999173 -13.0791006 58.3422775),Entertainment_District_Standard,Standard_Land
Standard_Land_8669,4536.643066,1044.907349,2.4997206,2.5007138,matrix(0.9999144 -0.0130841 0.0130841 0.9999144 -13.2995996 59.4638596),Entertainment_District_Standard,Standard_Land
Standard_Land_8670,4534.143066,1044.940064,2.5002074,2.5007205,matrix(0.9999145 -0.0130737 0.0130737 0.9999145 -13.2899179 59.383564),Entertainment_District_Standard,Standard_Land
Standard_Land_8671,4650.42041,2029.983276,2.4996233,2.5000305,matrix(0.9352744 -0.3539233 0.3539233 0.9352744 -417.8188477 1777.807251),Entertainment_District_Standard,Standard_Land
Standard_Land_8672,4648.079102,2030.868164,2.5031302,2.4999943,matrix(0.9353902 -0.3536173 0.3536173 0.9353902 -418.1997375 1775.378418),Entertainment_District_Standard,Standard_Land
Standard_Land_8673,4655.095703,2028.215698,2.4986913,2.5000389,matrix(0.9351585 -0.3542296 0.3542296 0.9351585 -416.9723206 1781.0087891),Entertainment_District_Standard,Standard_Land
Standard_Land_8674,4652.756836,2029.099854,2.5006905,2.4998069,matrix(0.9355596 -0.3531688 0.3531688 0.9355596 -417.1502075 1774.4868164),Entertainment_District_Standard,Standard_Land
Standard_Land_8675,4669.350098,2022.078491,2.4991558,2.5005257,matrix(0.9353274 -0.3537833 0.3537833 0.9353274 -413.7601624 1783.2342529),Entertainment_District_Standard,Standard_Land
Standard_Land_8676,4667.009277,2022.963379,2.5024712,2.5001328,matrix(0.9353085 -0.3538335 0.3538335 0.9353085 -414.2373962 1782.7365723),Entertainment_District_Standard,Standard_Land
Standard_Land_8677,4674.025391,2020.310547,2.4998147,2.5008717,matrix(0.9351974 -0.354127 0.354127 0.9351974 -412.9190369 1786.6435547),Entertainment_District_Standard,Standard_Land
Standard_Land_8678,4671.686523,2021.194702,2.5006292,2.5010195,matrix(0.9355572 -0.3531751 0.3531751 0.9355572 -413.1403503 1780.6970215),Entertainment_District_Standard,Standard_Land
Standard_Land_8679,4630.763184,2054.623535,2.5000992,2.5003686,matrix(0.9375666 -0.3478057 0.3478057 0.9375666 -425.8523865 1739.3956299),Entertainment_District_Standard,Standard_Land
Standard_Land_8680,4628.416992,2055.49292,2.5021012,2.499917,matrix(0.9377251 -0.3473781 0.3473781 0.9377251 -426.1555176 1736.3286133),Entertainment_District_Standard,Standard_Land
Standard_Land_8681,4635.448731,2052.887451,2.5007243,2.500495,matrix(0.9375933 -0.3477337 0.3477337 0.9375933 -424.9319458 1740.5283203),Entertainment_District_Standard,Standard_Land
Standard_Land_8682,4633.105957,2053.756104,2.4989181,2.5004342,matrix(0.9377323 -0.3473586 0.3473586 0.9377323 -425.2538452 1737.7437744),Entertainment_District_Standard,Standard_Land
Standard_Land_8683,4748.823731,2019.583008,2.5002978,2.5006566,matrix(0.9768227 -0.2140499 0.2140499 0.9768227 -322.4654541 1063.590332),Entertainment_District_Standard,Standard_Land
Standard_Land_8684,4746.379395,2020.118042,2.5021431,2.5006077,matrix(0.9768992 -0.2137004 0.2137004 0.9768992 -322.2934265 1061.2658691),Entertainment_District_Standard,Standard_Land
Standard_Land_8685,4753.706055,2018.516357,2.5002489,2.500371,matrix(0.9768645 -0.2138591 0.2138591 0.9768645 -321.9372253 1063.6188965),Entertainment_District_Standard,Standard_Land
Standard_Land_8686,4751.264648,2019.050049,2.4990494,2.5013478,matrix(0.9770132 -0.2131789 0.2131789 0.9770132 -321.4402771 1059.5759277),Entertainment_District_Standard,Standard_Land
Standard_Land_8687,4743.412598,2028.726563,2.5011942,2.5005858,matrix(0.9688206 -0.2477634 0.2477634 0.9688206 -355.0180969 1238.8475342),Entertainment_District_Standard,Standard_Land
Standard_Land_8688,4740.989746,2029.346191,2.5008211,2.5000262,matrix(0.968823 -0.2477538 0.2477538 0.968823 -355.2392273 1238.2159424),Entertainment_District_Standard,Standard_Land
Standard_Land_8689,3704.387207,363.9920349,2.5009239,2.5004714,matrix(0.7226663 -0.691197 0.691197 0.7226663 775.2437134 2662.619873),Entertainment_District_Standard,Standard_Land
Standard_Land_8690,3702.658691,362.1835938,2.5008755,2.501931,matrix(0.7227938 -0.6910638 0.6910638 0.7227938 775.5900269 2660.3835449),Entertainment_District_Standard,Standard_Land
Standard_Land_8691,3700.740234,371.0910339,2.5002787,2.5003901,matrix(0.7221794 -0.6917059 0.6917059 0.7221794 770.9388428 2664.1325684),Entertainment_District_Standard,Standard_Land
Standard_Land_8692,3699.012207,369.2842712,2.4997463,2.500104,matrix(0.7230585 -0.6907868 0.6907868 0.7230585 768.7960205 2658.7087402),Entertainment_District_Standard,Standard_Land
Standard_Land_8693,3732.961182,368.6365356,2.4992912,2.500705,matrix(0.9948614 -0.1012468 0.1012468 0.9948614 -18.2610245 379.9776917),Entertainment_District_Standard,Standard_Land
Standard_Land_8694,3730.470459,368.8887634,2.5036559,2.5011785,matrix(0.9949465 -0.100406 0.100406 0.9949465 -18.3061352 376.5577393),Entertainment_District_Standard,Standard_Land
Standard_Land_8695,3737.932373,368.1338196,2.4998178,2.5003438,matrix(0.994821 -0.101642 0.101642 0.994821 -18.1798553 381.9710083),Entertainment_District_Standard,Standard_Land
Standard_Land_8696,3735.445557,368.3859863,2.4997199,2.5002415,matrix(0.994976 -0.1001134 0.1001134 0.994976 -18.2324944 375.9504395),Entertainment_District_Standard,Standard_Land
Standard_Land_8697,4698.887695,2041.1521,2.5013375,2.4982662,matrix(0.9665887 -0.2563325 0.2563325 0.9665887 -366.4959106 1273.0374756),Entertainment_District_Standard,Standard_Land
Standard_Land_8698,4701.305176,2040.509522,2.4995484,2.4984596,matrix(0.9666389 -0.2561429 0.2561429 0.9666389 -366.0997009 1272.6411133),Entertainment_District_Standard,Standard_Land
Standard_Land_8699,4696.472656,2041.791504,2.4988065,2.4984558,matrix(0.9662741 -0.2575157 0.2575157 0.9662741 -367.6802368 1278.6405029),Entertainment_District_Standard,Standard_Land
Standard_Land_8700,4704.415527,2023.690064,2.4994693,2.5007877,matrix(0.9669122 -0.2551096 0.2551096 0.9669122 -360.8813477 1267.4611816),Entertainment_District_Standard,Standard_Land
Standard_Land_8701,4705.057617,2026.106812,2.5010631,2.5006099,matrix(0.9667245 -0.25582 0.25582 0.9667245 -362.0334167 1271.4291992),Entertainment_District_Standard,Standard_Land
Standard_Land_8702,4703.777344,2021.273315,2.4981446,2.5003717,matrix(0.9664763 -0.2567559 0.2567559 0.9664763 -361.5648499 1275.8458252),Entertainment_District_Standard,Standard_Land
Standard_Land_8703,5262.571289,617.8022461,2.5007856,2.5010378,matrix(0.9297086 -0.368296 0.368296 0.9297086 142.0067596 1982.1583252),Entertainment_District_Standard,Standard_Land
Standard_Land_8704,5263.490723,620.1282349,2.5003388,2.5004396,matrix(0.9302164 -0.3670116 0.3670116 0.9302164 139.3396912 1975.5831299),Entertainment_District_Standard,Standard_Land
Standard_Land_8705,5194.217773,532.5968018,2.4993396,2.4997807,matrix(0.9983529 -0.057372 0.057372 0.9983529 -22.0702457 298.9537048),Entertainment_District_Standard,Standard_Land
Standard_Land_8706,5191.720703,532.741272,2.5013063,2.5013356,matrix(0.9983054 -0.0581922 0.0581922 0.9983054 -22.2741375 303.0950928),Entertainment_District_Standard,Standard_Land
Standard_Land_8707,5189.226074,532.8867798,2.5008302,2.5005605,matrix(0.9983066 -0.0581712 0.0581712 0.9983066 -22.2819672 302.8410034),Entertainment_District_Standard,Standard_Land
Standard_Land_8708,5254.625,615.0342407,2.4994357,2.5007179,matrix(0.9574568 -0.2885766 0.2885766 0.9574568 45.7563324 1542.94104),Entertainment_District_Standard,Standard_Land
Standard_Land_8709,5255.345215,617.4290161,2.4987884,2.499841,matrix(0.9577547 -0.2875865 0.2875865 0.9577547 44.1428719 1537.8619385),Entertainment_District_Standard,Standard_Land
Standard_Land_8710,5194.73584,525.6224976,2.4991837,2.5006473,matrix(0.9993535 -0.0359511 0.0359511 0.9993535 -15.5827255 187.1421661),Entertainment_District_Standard,Standard_Land
Standard_Land_8711,5192.234863,525.713562,2.5026751,2.5003991,matrix(0.9993197 -0.0368801 0.0368801 0.9993197 -15.9013462 191.8949585),Entertainment_District_Standard,Standard_Land
Standard_Land_8712,5189.739258,525.8040771,2.499732,2.5011852,matrix(0.9993688 -0.0355246 0.0355246 0.9993688 -15.4468594 184.740387),Entertainment_District_Standard,Standard_Land
Standard_Land_8713,5199.729492,525.4398193,2.4996703,2.5002358,matrix(0.9993107 -0.0371241 0.0371241 0.9993107 -15.9676657 193.444809),Entertainment_District_Standard,Standard_Land
Standard_Land_8714,5197.230469,525.5321045,2.5007355,2.4987524,matrix(0.9993255 -0.0367231 0.0367231 0.9993255 -15.8385811 191.2598724),Entertainment_District_Standard,Standard_Land
Standard_Land_8715,4988.891602,493.5505371,2.5004561,2.499754,matrix(0.9999981 -0.00196 0.00196 0.9999981 -0.9602219 9.7816095),Entertainment_District_Standard,Standard_Land
Standard_Land_8716,4988.887695,491.0480957,2.5005057,2.5024524,matrix(0.9999993 -0.0011591 0.0011591 0.9999993 -0.5672584 5.7842598),Entertainment_District_Standard,Standard_Land
Standard_Land_8717,4988.897949,498.5491028,2.5014539,2.4995058,matrix(0.9999973 -0.00232 0.00232 0.9999973 -1.1461008 11.5784588),Entertainment_District_Standard,Standard_Land
Standard_Land_8718,4988.893555,496.0483398,2.5019543,2.500752,,Entertainment_District_Standard,Standard_Land
Standard_Land_8719,4497.344727,1130.713623,2.4998641,2.4986827,matrix(0.9996356 -0.0269923 0.0269923 0.9996356 -28.9151688 121.8397903),Entertainment_District_Standard,Standard_Land
Standard_Land_8720,4497.278809,1128.213013,2.4988511,2.5015814,matrix(0.999648 -0.0265305 0.0265305 0.999648 -28.3817635 119.7457199),Entertainment_District_Standard,Standard_Land
Standard_Land_8721,4483.28418,1051.203003,2.5007973,2.5007331,matrix(0.9998782 -0.0156043 0.0156043 0.9998782 -15.8768272 70.1063538),Entertainment_District_Standard,Standard_Land
Standard_Land_8722,4485.784668,1051.164673,2.4997866,2.5010178,matrix(0.9998899 -0.0148384 0.0148384 0.9998899 -15.1221237 66.6961212),Entertainment_District_Standard,Standard_Land
Standard_Land_8723,undefined,undefined,0,0,4961.203125$456.3181458 4958.7519531$456.8142395 4959.2431641$459.2648621 4961.6953125$458.7697449,Entertainment_District_Standard,Standard_Land
Standard_Land_8724,4956.52002,457.0375366,2.5024199,2.5006292,matrix(0.9802118 -0.1979516 0.1979516 0.9802118 7.3865657 990.4673462),Entertainment_District_Standard,Standard_Land
Standard_Land_8725,4963.87207,455.5531616,2.4987407,2.5007019,matrix(0.9802216 -0.1979028 0.1979028 0.9802216 7.7992234 991.6463013),Entertainment_District_Standard,Standard_Land
Standard_Land_8726,4961.422852,456.0478516,2.4987895,2.5014935,matrix(0.9801894 -0.1980621 0.1980621 0.9801894 7.7396412 991.9767456),Entertainment_District_Standard,Standard_Land
Standard_Land_8727,4975.709473,454.2165527,2.501683,2.5004876,matrix(0.9963744 -0.0850768 0.0850768 0.9963744 -20.7051754 425.0753479),Entertainment_District_Standard,Standard_Land
Standard_Land_8728,4973.217773,454.4284668,2.5007057,2.5005374,matrix(0.9964352 -0.0843623 0.0843623 0.9964352 -20.7088604 421.2821655),Entertainment_District_Standard,Standard_Land
Standard_Land_8729,4980.691895,453.7946777,2.5001967,2.5000355,matrix(0.9963312 -0.0855816 0.0855816 0.9963312 -20.6655293 428.0319214),Entertainment_District_Standard,Standard_Land
Standard_Land_8730,4978.200684,454.0063477,2.5001829,2.4997823,matrix(0.9964887 -0.0837271 0.0837271 0.9964887 -20.6330471 418.5136108),Entertainment_District_Standard,Standard_Land
Standard_Land_8731,5034.643066,456.2052917,2.5009825,2.5006342,matrix(0.1048346 -0.9944897 0.9944897 0.1048346 4053.0224609 5417.6420898),Entertainment_District_Standard,Standard_Land
Standard_Land_8732,5032.155762,455.9421997,2.5007391,2.5016577,matrix(0.1050323 -0.9944688 0.9944688 0.1050323 4050.0712891 5414.7382812),Entertainment_District_Standard,Standard_Land
Standard_Land_8733,5039.613281,456.7298279,2.5004358,2.5006082,matrix(0.1048722 -0.9944857 0.9944857 0.1048722 4056.7624512 5423.0175781),Entertainment_District_Standard,Standard_Land
Standard_Land_8734,5037.126465,456.4678345,2.5004883,2.5001633,matrix(0.1048763 -0.9944853 0.9944853 0.1048763 4054.7766113 5420.3056641),Entertainment_District_Standard,Standard_Land
Standard_Land_8735,4988.942871,479.5764465,2.500896,2.4977856,matrix(0.0309011 -0.9995224 0.9995224 0.0309011 4355.3950195 5453.7773438),Entertainment_District_Standard,Standard_Land
Standard_Land_8736,4988.868164,482.0756836,2.5003514,2.4982853,matrix(0.0307134 -0.9995282 0.9995282 0.0307134 4353.7578125 5456.2441406),Entertainment_District_Standard,Standard_Land
Standard_Land_8737,4989.022461,477.0784912,2.4982712,2.4982464,matrix(0.0294896 -0.9995651 0.9995651 0.0294896 4364.9907227 5452.3232422),Entertainment_District_Standard,Standard_Land
Standard_Land_8738,4996.617188,471.038208,2.5006447,2.4987869,matrix(0.0320079 -0.9994876 0.9994876 0.0320079 4365.8505859 5452.4770508),Entertainment_District_Standard,Standard_Land
Standard_Land_8739,4996.541992,473.537262,2.5011311,2.5001616,matrix(0.03089 -0.9995228 0.9995228 0.03089 4368.8500977 5455.5288086),Entertainment_District_Standard,Standard_Land
Standard_Land_8740,4996.695313,468.5400696,2.501404,2.4977686,matrix(0.0305012 -0.9995347 0.9995347 0.0305012 4375.9321289 5451.0805664),Entertainment_District_Standard,Standard_Land
Standard_Land_8741,3305.976074,2675.969482,2.4999328,2.5000737,matrix(0.9652255 -0.2614186 0.2614186 0.9652255 -584.8679199 957.6691895),Entertainment_District_Standard,Standard_Land
Standard_Land_8742,3212.662354,2669.494141,2.4999576,2.5003774,matrix(0.2286913 -0.973499 0.973499 0.2286913 -121.0485001 5188.7084961),Entertainment_District_Standard,Standard_Land
Standard_Land_8743,3213.804199,2664.628662,2.5000868,2.499444,matrix(0.2283123 -0.9735879 0.9735879 0.2283123 -114.4492188 5187.3637695),Entertainment_District_Standard,Standard_Land
Standard_Land_8744,3213.233398,2667.062256,2.499558,2.4998043,matrix(0.2287828 -0.9734775 0.9734775 0.2287828 -118.4771652 5187.0751953),Entertainment_District_Standard,Standard_Land
Standard_Land_8745,3214.946289,2659.760498,2.5000019,2.4998157,matrix(0.2285421 -0.973534 0.973534 0.2285421 -109.4240799 5183.934082),Entertainment_District_Standard,Standard_Land
Standard_Land_8746,3214.375,2662.19458,2.5001755,2.4995582,matrix(0.2282593 -0.9736004 0.9736004 0.2282593 -111.5017242 5186.222168),Entertainment_District_Standard,Standard_Land
Standard_Land_8747,3103.164063,2645.297119,2.499552,2.5004313,matrix(0.4301928 -0.902737 0.902737 0.4301928 -620.2189331 4310.4907227),Entertainment_District_Standard,Standard_Land
Standard_Land_8748,3098.651367,2643.147705,2.4992645,2.5005281,matrix(0.4295565 -0.90304 0.90304 0.4295565 -619.678833 4307.8139648),Entertainment_District_Standard,Standard_Land
Standard_Land_8749,3100.908691,2644.223145,2.4987054,2.4996145,matrix(0.4301775 -0.9027444 0.9027444 0.4301775 -620.5062256 4307.9057617),Entertainment_District_Standard,Standard_Land
Standard_Land_8750,3112.529297,2657.558106,2.5008972,2.4988353,matrix(0.9437881 -0.330551 0.330551 0.9437881 -703.8400269 1178.7194824),Entertainment_District_Standard,Standard_Land
Standard_Land_8751,3110.17041,2658.384522,2.4994898,2.4990005,matrix(0.9438076 -0.3304954 0.3304954 0.9438076 -704.1586914 1177.7614746),Entertainment_District_Standard,Standard_Land
Standard_Land_8752,3174.404297,2661.945313,2.5002961,2.4998522,matrix(0.2725433 -0.9621435 0.9621435 0.2725433 -252.2249603 4992.7944336),Entertainment_District_Standard,Standard_Land
Standard_Land_8753,3173.722412,2664.351318,2.5011461,2.4999747,matrix(0.2726667 -0.9621086 0.9621086 0.2726667 -255.3343658 4993.4492188),Entertainment_District_Standard,Standard_Land
Standard_Land_8754,3175.767578,2657.136963,2.499109,2.4999752,matrix(0.2729281 -0.9620345 0.9620345 0.2729281 -247.5399017 4989.2382812),Entertainment_District_Standard,Standard_Land
Standard_Land_8755,3175.085693,2659.54126,2.4998586,2.5009556,matrix(0.2727821 -0.9620758 0.9620758 0.2727821 -249.9954224 4990.8510742),Entertainment_District_Standard,Standard_Land
Standard_Land_8756,3083.543701,2643.98584,2.4999697,2.4995487,matrix(0.7955395 -0.6059017 0.6059017 0.7955395 -972.0344238 2409.9279785),Entertainment_District_Standard,Standard_Land
Standard_Land_8757,3085.059082,2645.974121,2.4997265,2.5000277,matrix(0.7951765 -0.6063781 0.6063781 0.7951765 -973.0699463 2413.6835938),Entertainment_District_Standard,Standard_Land
Standard_Land_8758,3067.932617,2430.708008,2.4996579,2.4969547,matrix(0.0111367 -0.999938 0.999938 0.0111367 603.196228 5473.8647461),Entertainment_District_Standard,Standard_Land
Standard_Land_8759,3067.959717,2428.206787,2.4994044,2.4996574,matrix(0.0115215 -0.9999336 0.9999336 0.0115215 604.552002 5470.4711914),Entertainment_District_Standard,Standard_Land
Standard_Land_8760,3067.986816,2425.707031,2.5006528,2.4994047,matrix(0.0109215 -0.9999403 0.9999403 0.0109215 608.9043579 5469.5048828),Entertainment_District_Standard,Standard_Land
Standard_Land_8761,2542.311523,3272.089356,2.4970422,2.5003815,matrix(0.8223594 -0.5689684 0.5689684 0.8223594 -1410.5872803 2028.6834717),Education_District_Standard,Standard_Land
Standard_Land_8762,2540.886963,3270.034668,2.499882,2.5000398,matrix(0.8225147 -0.5687439 0.5687439 0.8225147 -1409.3312988 2026.4301758),Education_District_Standard,Standard_Land
Standard_Land_8763,2532.083008,3243.347168,2.4970245,2.5003998,matrix(0.9984584 -0.0555055 0.0555055 0.9984584 -176.1875916 145.6157837),Education_District_Standard,Standard_Land
Standard_Land_8764,2531.941895,3240.852051,2.4998925,2.4999006,matrix(0.998484 -0.0550424 0.0550424 0.998484 -174.6128845 144.3480072),Education_District_Standard,Standard_Land
Standard_Land_8765,2546.381592,3295.484375,2.4976764,2.500289,matrix(0.4585787 -0.8886538 0.8886538 0.4585787 -1550.3143311 4048.8837891),Education_District_Standard,Standard_Land
Standard_Land_8766,2544.158936,3294.338867,2.4997678,2.4998605,matrix(0.4590637 -0.8884034 0.8884034 0.4590637 -1550.9082031 4044.0532227),Education_District_Standard,Standard_Land
Standard_Land_8767,2553.55835,3299.106445,2.4976764,2.500289,matrix(0.458595 -0.8886454 0.8886454 0.458595 -1549.661377 4057.1472168),Education_District_Standard,Standard_Land
Standard_Land_8768,2551.335693,3297.960938,2.4997218,2.4998605,matrix(0.4590321 -0.8884196 0.8884196 0.4590321 -1550.217041 4052.5341797),Education_District_Standard,Standard_Land
Standard_Land_8769,2561.275391,3302.462402,2.4974854,2.5003734,matrix(0.4166395 -0.9090718 0.9090718 0.4166395 -1508.4366455 4256.7734375),Education_District_Standard,Standard_Land
Standard_Land_8770,2559.001709,3301.421387,2.4995122,2.5000041,matrix(0.4172814 -0.9087773 0.9087773 0.4172814 -1509.4866943 4251.2265625),Education_District_Standard,Standard_Land
Standard_Land_8771,2566.037109,3302.207275,2.5005002,2.4973023,matrix(0.0062862 -0.9999803 0.9999803 0.0062862 -752.2414551 5849.9267578),Education_District_Standard,Standard_Land
Standard_Land_8772,2566.05249,3299.706543,2.4995961,2.4995582,matrix(0.0070012 -0.9999755 0.9999755 0.0070012 -751.5473633 5845.0849609),Education_District_Standard,Standard_Land
Standard_Land_8773,2565.343018,3294.616699,2.4974582,2.5001862,matrix(0.9749362 -0.2224845 0.2224845 0.9749362 -668.9508667 653.6337891),Education_District_Standard,Standard_Land
Standard_Land_8774,2564.784424,3292.179932,2.4994433,2.4998658,matrix(0.9750605 -0.2219393 0.2219393 0.9750605 -666.9458618 651.6403198),Education_District_Standard,Standard_Land
Standard_Land_8775,2392.96582,3221.401367,2.5003064,2.4998999,matrix(0.4129953 -0.9107332 0.9107332 0.4129953 -1529.5593262 4072.2036133),Education_District_Standard,Standard_Land
Standard_Land_8776,2390.689697,3220.368897,2.4983902,2.5003097,matrix(0.4129825 -0.9107389 0.9107389 0.4129825 -1529.9439697 4069.5786133),Education_District_Standard,Standard_Land
Standard_Land_8777,2388.411865,3219.335205,2.5016301,2.5003977,matrix(0.4131611 -0.9106579 0.9106579 0.4131611 -1530.5047607 4066.130127),Education_District_Standard,Standard_Land
Standard_Land_8778,2386.135254,3218.303467,2.5002117,2.5003097,matrix(0.4126816 -0.9108753 0.9108753 0.4126816 -1530.4567871 4065.5134277),Education_District_Standard,Standard_Land
Standard_Land_8779,2409.01001,3220.884033,2.5016756,2.5003271,matrix(0.413146 -0.9106648 0.9106648 0.413146 -1519.8131104 4085.8618164),Education_District_Standard,Standard_Land
Standard_Land_8780,2406.733398,3219.852295,2.5001001,2.5003552,matrix(0.4126635 -0.9108835 0.9108835 0.4126635 -1519.7528076 4085.2636719),Education_District_Standard,Standard_Land
Standard_Land_8781,2389.279053,3198.766357,2.5015016,2.5000494,matrix(0.8107615 -0.5853767 0.5853767 0.8107615 -1420.8345947 2004.9267578),Education_District_Standard,Standard_Land
Standard_Land_8782,2387.815674,3196.739746,2.5000222,2.5002024,matrix(0.8105916 -0.5856118 0.5856118 0.8105916 -1420.2714844 2004.7910156),Education_District_Standard,Standard_Land
Standard_Land_8783,2710.195313,3307.24707,2.5000322,2.5000374,matrix(0.0054799 -0.999985 0.999985 0.0054799 -611.8605347 6001.7714844),Education_District_Standard,Standard_Land
Standard_Land_8784,2712.696289,3307.258789,2.5000322,2.5019274,matrix(0.0046764 -0.9999891 0.9999891 0.0046764 -607.21875 6006.9545898),Education_District_Standard,Standard_Land
Standard_Land_8785,2705.197266,3307.220703,2.5000322,2.5000279,matrix(0.0047199 -0.9999889 0.9999889 0.0047199 -614.7608643 5999.2719727),Education_District_Standard,Standard_Land
